timeUTC, timeOffset, red, green, blue, clear, cla, cs
1446255172, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255232, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255292, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255352, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446255412, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255472, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446255532, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255592, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255652, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255712, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255772, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255832, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255892, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446255952, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446256012, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256072, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256132, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256192, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446256252, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446256312, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256372, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256432, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446256492, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446256552, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256612, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256672, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256732, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256792, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256852, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446256912, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446256972, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446257032, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257092, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446257152, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257212, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257272, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257332, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257392, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257452, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257512, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257572, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257632, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257692, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257752, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257812, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257872, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257932, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446257992, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258052, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258112, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258172, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258232, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258292, -4, 0.00, 0.00, 0.00, 0.20, 0, 0
1446258352, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258412, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258472, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258532, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258592, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258652, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258712, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258772, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258832, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258892, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446258952, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259012, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259072, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259132, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259192, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259252, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259312, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259372, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259432, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259492, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259552, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259612, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259672, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259732, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259792, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259852, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259912, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446259972, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260032, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260092, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260152, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260212, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260272, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260332, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260392, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260452, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260512, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260572, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260632, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260692, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260752, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260812, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260872, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260932, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446260992, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261052, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261112, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261172, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261232, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261292, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261352, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261412, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261472, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261532, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261592, -4, 0.00, 0.00, 0.00, 0.30, 0, 0
1446261652, -4, 0.00, 0.00, 0.00, 33.20, 0, 0
1446261712, -4, 0.00, 0.00, 0.00, 69.50, 0, 0
1446261772, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446261832, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446261892, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446261952, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262012, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262072, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262132, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262192, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262252, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262312, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262372, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262432, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262492, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262552, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262612, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262672, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262732, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262792, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262852, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262912, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446262972, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263032, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263092, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263152, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263212, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263272, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263332, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263392, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263452, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263512, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263572, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263632, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263692, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263752, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263812, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263872, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263932, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446263992, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264052, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264112, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264172, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264232, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264292, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264352, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264412, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264472, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264532, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264592, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264652, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264712, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264772, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264832, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264892, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446264952, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265012, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265072, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265132, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265192, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265252, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265312, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265372, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265432, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265492, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265552, -4, 0.00, 0.00, 0.00, 0.10, 0, 0
1446265612, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446265672, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446265732, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446265792, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446265852, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446265912, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446265972, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266032, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266092, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266152, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266212, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266272, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266332, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266392, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266452, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266512, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266572, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266632, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266692, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266752, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266812, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266872, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266932, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446266992, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267052, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267112, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267172, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267232, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267292, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267352, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267412, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267472, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267532, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267592, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267652, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267712, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267772, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267832, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267892, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446267952, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268012, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268072, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268132, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268192, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268252, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268312, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268372, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268432, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268492, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268552, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268612, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268672, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268732, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268792, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268852, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268912, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446268972, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269032, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269092, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269152, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269212, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269272, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269332, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269392, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269452, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269512, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269572, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269632, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269692, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269752, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269812, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269872, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269932, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446269992, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270052, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270112, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270172, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270232, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270292, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270352, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270412, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270472, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270532, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270592, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270652, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270712, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270772, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270832, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270892, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446270952, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271012, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271072, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271132, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271192, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271252, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271312, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271372, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271432, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271492, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271552, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271612, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271672, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271732, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271792, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271852, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271912, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446271972, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272032, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272092, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272152, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272212, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272272, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272332, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272392, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272452, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272512, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272572, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272632, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272692, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272752, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272812, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272872, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272932, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446272992, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273052, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273112, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273172, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273232, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273292, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273352, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273412, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273472, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273532, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273592, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273652, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273712, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273772, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273832, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273892, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446273952, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274012, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274072, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274132, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274192, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274252, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274312, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274372, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274432, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274492, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274552, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274612, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274672, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274732, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274792, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274852, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274912, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446274972, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275032, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275092, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275152, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275212, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275272, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275332, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275392, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275452, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275512, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275572, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275632, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275692, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275752, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275812, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275872, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275932, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446275992, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276052, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276112, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276172, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276232, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276292, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276352, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276412, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276472, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276532, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276592, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276652, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276712, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276772, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276832, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276892, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446276952, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277012, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277072, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277132, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277192, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277252, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277312, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277372, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277432, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277492, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277552, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277612, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277672, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277732, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277792, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277852, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277912, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446277972, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278032, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278092, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278152, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278212, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278272, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278332, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278392, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278452, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278512, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278572, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278632, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278692, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278752, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278812, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278872, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278932, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446278992, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279052, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279112, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279172, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279232, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279292, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279352, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279412, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279472, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279532, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279592, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279652, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
1446279712, -4, 0.00, 0.00, 0.00, 0.00, 0, 0
